"1511","1701 Lundy Ave #110, San Jose, CA, 95131","Match","Exact","1701 LUNDY AVE, SAN JOSE, CA, 95131","-121.886883122022,37.388228620819","615534510","L","06","085","504322","2018"
"1510","1150 Murphy Ave C, San Jose, CA, 95131","Match","Non_Exact","1150 MURPHY AVE, SAN JOSE, CA, 95131","-121.894896446525,37.381673804881","123175575","R","06","085","504311","1013"
"1519","1698 Hostetter Rd, San Jose, CA, 95131","Match","Exact","1698 HOSTETTER RD, SAN JOSE, CA, 95131","-121.884371829844,37.387737754014","122962820","R","06","085","504317","1006"
"1518","1715 Lundy Ave STE 180, San Jose, CA, 95131","Match","Exact","1715 LUNDY AVE, SAN JOSE, CA, 95131","-121.887087439593,37.388468873703","615534510","L","06","085","504322","2018"
"1517","1698 Hostetter Rd, San Jose, CA, 95131","Match","Exact","1698 HOSTETTER RD, SAN JOSE, CA, 95131","-121.884371829844,37.387737754014","122962820","R","06","085","504317","1006"
"1516","1698 Hostetter Rd, San Jose, CA, 95131","Match","Exact","1698 HOSTETTER RD, SAN JOSE, CA, 95131","-121.884371829844,37.387737754014","122962820","R","06","085","504317","1006"
"1515","1712 E Brokaw Rd, San Jose, CA, 95131","No_Match"
"1525","1554 S Bascom Ave, San Jose, CA, 95125","Match","Exact","1554 S BASCOM AVE, SAN JOSE, CA, 95125","-121.931601336736,37.294874637374","641278311","L","06","085","502202","1000"
"1524","1708 Oakland Rd, San Jose, CA, 95131","Match","Exact","1708 OAKLAND RD, SAN JOSE, CA, 95131","-121.896467110835,37.383752546731","123174670","R","06","085","504322","3008"
"1523","1078 E Brokaw Rd, San Jose, CA, 95131","Match","Exact","1078 E BROKAW RD, SAN JOSE, CA, 95131","-121.896137970522,37.38269684441","645506571","R","06","085","504318","1008"
"1522","1560 Oakland Rd, San Jose, CA, 95131","Match","Exact","1560 OAKLAND RD, SAN JOSE, CA, 95131","-121.895557641583,37.378319992628","646651357","R","06","085","504311","1013"
"1521","1098 E Brokaw Rd #30, San Jose, CA, 95131","Match","Exact","1098 E BROKAW RD, SAN JOSE, CA, 95131","-121.895933014898,37.38268875527","645506571","R","06","085","504318","1008"
"1520","1088 E Brokaw Rd #25, San Jose, CA, 95131","Match","Exact","1088 E BROKAW RD, SAN JOSE, CA, 95131","-121.896037861301,37.382691710596","645506571","R","06","085","504318","1008"
"1529","1510 Monterey Rd #40, San Jose, CA, 95110","Match","Non_Exact","1510 MONTEREY HWY, SAN JOSE, CA, 95110","-121.872003143764,37.314717775514","636427597","L","06","085","503122","1009"
"1528","1682 Monterey Rd, San Jose, CA, 95112","No_Match"
"1527","1500 S 10th St, San Jose, CA, 95112","Match","Exact","1500 S 10TH ST, SAN JOSE, CA, 95112","-121.865451835362,37.319874466573","650262871","L","06","085","503122","1006"
"1526","75 Phelan Ave, San Jose, CA, 95112","Match","Exact","75 PHELAN AVE, SAN JOSE, CA, 95112","-121.868269242541,37.311832199107","636106731","L","06","085","503122","1012"
"1536","1290 Ridder Park Dr MD354, San Jose, CA, 95131","Match","Non_Exact","1290 RIDDER PARK DR, SAN JOSE, CA, 95131","-121.901304962094,37.384139954942","122961774","L","06","085","504318","1006"
"1535","1068 E Brokaw Rd #70, San Jose, CA, 95131","Match","Exact","1068 E BROKAW RD, SAN JOSE, CA, 95131","-121.896238079743,37.382701978224","645506571","R","06","085","504318","1008"
"1534","725 Ridder Park Dr #80, San Jose, CA, 95131","Match","Exact","725 RIDDER PARK DR, SAN JOSE, CA, 95131","-121.90160104849,37.378711539911","627323387","L","06","085","504318","1012"
"1533","1706 Oakland Rd #10, San Jose, CA, 95131","Match","Exact","1706 OAKLAND RD, SAN JOSE, CA, 95131","-121.896299895553,37.383524056006","123174670","R","06","085","504322","3008"
"1532","1708 Oakland Rd Ste 100, San Jose, CA, 95131","Match","Exact","1708 OAKLAND RD, SAN JOSE, CA, 95131","-121.896467110835,37.383752546731","123174670","R","06","085","504322","3008"
"1531","1078 E Brokaw Rd #60, San Jose, CA, 95131","Match","Exact","1078 E BROKAW RD, SAN JOSE, CA, 95131","-121.896137970522,37.38269684441","645506571","R","06","085","504318","1008"
"1530","1098 N First St, San Jose, CA, 95112","Match","Exact","1098 N 1ST ST, SAN JOSE, CA, 95112","-121.905783211045,37.35666387147","122906934","R","06","085","500200","1003"
"1539","1702 Oakland Rd, San Jose, CA, 95131","Match","Exact","1702 OAKLAND RD, SAN JOSE, CA, 95131","-121.895977971814,37.383058789028","123174670","R","06","085","504322","3008"
"1538","1715 Lundy Ave #156, San Jose, CA, 95131","Match","Exact","1715 LUNDY AVE, SAN JOSE, CA, 95131","-121.887087439593,37.388468873703","615534510","L","06","085","504322","2018"
"1537","1704 Oakland Rd, San Jose, CA, 95131","Match","Exact","1704 OAKLAND RD, SAN JOSE, CA, 95131","-121.896134102078,37.383295375289","123174670","R","06","085","504322","3008"
"1550","715 Capitol Expressway Auto Mall, San Jose, CA, 95136","Tie"
"1547","1182 Lincoln Ave, San Jose, CA, 95125","Match","Exact","1182 LINCOLN AVE, SAN JOSE, CA, 95125","-121.900021069567,37.307108772226","655817072","L","06","085","502400","6005"
"1546","1346 Lincoln Ave, San Jose, CA, 95125","Match","Exact","1346 LINCOLN AVE, SAN JOSE, CA, 95125","-121.897909560499,37.304362712421","122909514","L","06","085","502400","6005"
"1545","3055 Yancy Dr, San Jose, CA, 95148","Match","Exact","3055 YANCY DR, SAN JOSE, CA, 95148","-121.78594206157,37.320135552363","122918150","L","06","085","503325","2006"
"1544","3273 S White Rd, San Jose, CA, 95148","Match","Exact","3273 S WHITE RD, SAN JOSE, CA, 95148","-121.792077881063,37.314703885352","122917840","R","06","085","503315","2007"
"1543","1088 E Brokaw Rd #70, San Jose, CA, 95131","Match","Exact","1088 E BROKAW RD, SAN JOSE, CA, 95131","-121.896037861301,37.382691710596","645506571","R","06","085","504318","1008"
"1542","1688 Hostetter Rd D, San Jose, CA, 95131","Match","Non_Exact","1688 HOSTETTER RD, SAN JOSE, CA, 95131","-121.884549064586,37.387737754026","122962820","R","06","085","504317","1006"
"1541","850 Charcot Ave, San Jose, CA, 95131","Match","Exact","850 CHARCOT AVE, SAN JOSE, CA, 95131","-121.9069798468,37.386598043685","122961746","R","06","085","505006","5005"
"1540","1095 E Brokaw Rd, San Jose, CA, 95131","Match","Exact","1095 E BROKAW RD, SAN JOSE, CA, 95131","-121.895933014885,37.382803346657","645506571","L","06","085","504318","1007"
"1549","2988 Almaden Expy, San Jose, CA, 95125","Match","Exact","2988 ALMADEN EXPY, SAN JOSE, CA, 95125","-121.87995497253,37.278222700498","618195898","L","06","085","503002","1017"
"1548","705 W Capitol Expy, San Jose, CA, 95136","Tie"
"1561","1305 S Winchester Blvd, San Jose, CA, 95117","Match","Non_Exact","1305 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.950016864793,37.301364961912","122904131","R","06","085","506504","1000"
"1560","1197 Locust St, San Jose, CA, 95110","Match","Exact","1197 LOCUST ST, SAN JOSE, CA, 95110","-121.882132996306,37.315023135006","122909744","R","06","085","503113","1009"
"1558","1199 S 1st St, San Jose, CA, 95110","Match","Exact","1199 S 1ST ST, SAN JOSE, CA, 95110","-121.876471913239,37.318733406759","638161332","R","06","085","503113","2006"
"1557","1334 S 1st St, San Jose, CA, 95110","Match","Exact","1334 S 1ST ST, SAN JOSE, CA, 95110","-121.874409176479,37.31712147288","638161336","R","06","085","503112","1011"
"1556","796 S 1st St, San Jose, CA, 95113","Match","Exact","796 S 1ST ST, SAN JOSE, CA, 95113","-121.881536345429,37.324158496505","122908779","L","06","085","501601","1013"
"1555","1611 Monterey Rd, San Jose, CA, 95110","Match","Non_Exact","1611 MONTEREY HWY, SAN JOSE, CA, 95112","-121.87076634829,37.312971102369","122910745","R","06","085","503121","3010"
"1554","1302 S 1st St, San Jose, CA, 95110","Match","Exact","1302 S 1ST ST, SAN JOSE, CA, 95110","-121.87470632391,37.317406845308","638161336","R","06","085","503112","1011"
"1553","28 N Almaden Ave Suite 40, San Jose, CA, 95110","Match","Exact","28 N ALMADEN AVE, SAN JOSE, CA, 95110","-121.894210847751,37.33535898561","652699258","R","06","085","500800","2012"
"1552","2988 Almaden Expy, San Jose, CA, 95125","Match","Exact","2988 ALMADEN EXPY, SAN JOSE, CA, 95125","-121.87995497253,37.278222700498","618195898","L","06","085","503002","1017"
"1551","Home Depot,  635 W Capitol Expy, San Jose, CA","No_Match"
"1559","1198 Vine St, San Jose, CA, 95110","Match","Exact","1198 VINE ST, SAN JOSE, CA, 95110","-121.881102370596,37.315639495228","122910643","L","06","085","503113","1011"
"1572","116 Paseo de San Antonio, San Jose, CA, 95112","Match","Non_Exact","116 PASEO DE SAN ANTONIO WALK, SAN JOSE, CA, 95112","-121.885486883851,37.333573071499","122907948","R","06","085","500901","3000"
"1571","387 S 1st St, San Jose, CA, 95113","Match","Exact","387 S 1ST ST, SAN JOSE, CA, 95113","-121.886207694008,37.330204414124","122907944","R","06","085","500800","3023"
"1570","408 E William St, San Jose, CA, 95112","Match","Exact","408 E WILLIAM ST, SAN JOSE, CA, 95112","-121.876259848033,37.332622280266","122908823","R","06","085","501602","3000"
"1569","414 E William St, San Jose, CA, 95112","Match","Exact","414 E WILLIAM ST, SAN JOSE, CA, 95112","-121.87620291143,37.332648931439","122908823","R","06","085","501602","3000"
"1568","601 S 10th St, San Jose, CA, 95112","Match","Exact","601 S 10TH ST, SAN JOSE, CA, 95112","-121.874298960092,37.331529410599","122908832","R","06","085","501602","3005"
"1567","1035 S Winchester Blvd, San Jose, CA, 95128","Match","Non_Exact","1035 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.950094943288,37.307878356923","615528347","R","06","085","506302","3008"
"1566","1101 S Winchester Blvd # P300, San Jose, CA, 95128","Match","Non_Exact","1101 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.950076941957,37.306377765653","122904112","R","06","085","506302","3008"
"1565","1505 S Winchester Blvd, San Jose, CA, 95128","Match","Non_Exact","1505 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.949986933815,37.296779237631","122904672","R","06","085","506505","2017"
"1564","3777 Williams Rd, San Jose, CA, 95117","Match","Exact","3777 WILLIAMS RD, SAN JOSE, CA, 95117","-121.967392706753,37.308488582967","123176952","L","06","085","506304","1004"
"1563","1101 S Winchester Blvd, San Jose, CA, 95128","Match","Non_Exact","1101 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.950076941957,37.306377765653","122904112","R","06","085","506302","3008"
"1562","1505 S Winchester Blvd, San Jose, CA, 95117","Match","Non_Exact","1505 WINCHESTER BLVD, SAN JOSE, CA, 95128","-121.949986933815,37.296779237631","122904672","R","06","085","506505","2017"
"1583","91 Curtner Ave Suite 20, San Jose, CA, 95125","Match","Exact","91 CURTNER AVE, SAN JOSE, CA, 95125","-121.863105328837,37.302389679882","638162788","R","06","085","503121","1002"
"1582","2131 Monterey Rd Unit 30, San Jose, CA, 95125","Match","Non_Exact","2131 MONTEREY HWY, SAN JOSE, CA, 95125","-121.862355163509,37.304560086633","653164752","R","06","085","503121","1002"
"1581","2199 Monterey Rd #80, San Jose, CA, 95125","Match","Non_Exact","2199 MONTEREY HWY, SAN JOSE, CA, 95125","-121.861388239864,37.303530661963","653164752","R","06","085","503121","1002"
"1580","1 Curtner Ave #80, San Jose, CA, 95125","Match","Exact","1 CURTNER AVE, SAN JOSE, CA, 95125","-121.862144895365,37.303031164427","638162788","R","06","085","503121","1002"
"1579","121 Curtner Ave #30, San Jose, CA, 95125","Match","Exact","121 CURTNER AVE, SAN JOSE, CA, 95125","-121.863425403281,37.302175818506","638162788","R","06","085","503121","1002"
"1578","2280 Monterey Rd, San Jose, CA, 95112","Match","Non_Exact","2280 MONTEREY HWY, SAN JOSE, CA, 95112","-121.859852838283,37.302523676621","653162048","L","06","085","503122","1023"
"1577","101 Curtner Ave #60, San Jose, CA, 95125","Match","Exact","101 CURTNER AVE, SAN JOSE, CA, 95125","-121.863212020318,37.302318392757","638162788","R","06","085","503121","1002"
"1576","121 Curtner Ave Suite 60, San Jose, CA, 95125","Match","Exact","121 CURTNER AVE, SAN JOSE, CA, 95125","-121.863425403281,37.302175818506","638162788","R","06","085","503121","1002"
"1575","51 Curtner Ave, San Jose, CA, 95125","Match","Exact","51 CURTNER AVE, SAN JOSE, CA, 95125","-121.862678562911,37.302674828382","638162788","R","06","085","503121","1002"
"1574","81 Curtner Ave #20, San Jose, CA, 95125","Match","Exact","81 CURTNER AVE, SAN JOSE, CA, 95125","-121.862998637356,37.302460967007","638162788","R","06","085","503121","1002"
"1573","2400 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","2400 MONTEREY HWY, SAN JOSE, CA, 95111","-121.858112790146,37.30076437634","636106805","L","06","085","503221","2015"
"1110","4152 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","4152 MONTEREY HWY, SAN JOSE, CA, 95111","-121.835055171713,37.278070450217","638164586","L","06","085","503218","2000"
"1594","1490 Monterey Rd, San Jose, CA, 95110","Match","Non_Exact","1490 MONTEREY HWY, SAN JOSE, CA, 95110","-121.872315893362,37.315034610454","636427597","L","06","085","503122","1009"
"1593","2386 Senter Rd, San Jose, CA, 95112","Match","Exact","2386 SENTER RD, SAN JOSE, CA, 95112","-121.847809751621,37.308195268807","122998461","R","06","085","503122","1000"
"1592","1405 Monterey Rd, San Jose, CA, 95110","Match","Non_Exact","1405 MONTEREY HWY, SAN JOSE, CA, 95110","-121.873959744121,37.31622533186","122910722","R","06","085","503121","3000"
"1591","2284 Monterey Rd, San Jose, CA, 95112","Match","Non_Exact","2284 MONTEREY HWY, SAN JOSE, CA, 95112","-121.859796742627,37.302467180268","653162048","L","06","085","503122","1023"
"1590","2170 Monterey Rd, San Jose, CA, 95112","Match","Non_Exact","2170 MONTEREY HWY, SAN JOSE, CA, 95112","-121.861763120258,37.304439589357","636292532","L","06","085","503122","1020"
"1107","3060 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3060 MONTEREY HWY, SAN JOSE, CA, 95111","-121.84540165745,37.288026647075","636427588","L","06","085","503219","2001"
"1106","925 Blossom Hill Rd #1641, San Jose, CA, 95123","Match","Exact","925 BLOSSOM HILL RD, SAN JOSE, CA, 95123","-121.866475182343,37.250466740099","122999403","R","06","085","512027","1008"
"1105","foxchase and sanchez, San Jose, CA, 95123","Match","Non_Exact","FOXCHASE DR & SANCHEZ DR, SAN JOSE, CA, 95123","-121.871569926355,37.253902060295","","","06","085","512027","1015"
"1589","101 Curtner Ave #60, San Jose, CA, 95125","Match","Exact","101 CURTNER AVE, SAN JOSE, CA, 95125","-121.863212020318,37.302318392757","638162788","R","06","085","503121","1002"
"1104","5150 Cherry Ave #20, San Jose, CA, 95118","No_Match"
"1588","1578 Monterey Rd, San Jose, CA, 95112","Match","Non_Exact","1578 MONTEREY HWY, SAN JOSE, CA, 95110","-121.870939795132,37.313640536719","636427597","L","06","085","503122","1009"
"1103","925 Blossom Hill Rd #9118, San Jose, CA, 95123","Match","Exact","925 BLOSSOM HILL RD, SAN JOSE, CA, 95123","-121.866475182343,37.250466740099","122999403","R","06","085","512027","1008"
"1587","585 Tully Rd, San Jose, CA, 95112","Match","Non_Exact","585 TULLY RD, SAN JOSE, CA, 95111","-121.848498821728,37.307452152098","652204258","L","06","085","503122","1029"
"1102","852 Blossom Hill Rd, San Jose, CA, 95123","Match","Exact","852 BLOSSOM HILL RD, SAN JOSE, CA, 95123","-121.856626706258,37.250264906182","122999412","L","06","085","512052","2001"
"1586","2191 Monterey Rd, San Jose, CA, 95125","Match","Non_Exact","2191 MONTEREY HWY, SAN JOSE, CA, 95125","-121.861501995587,37.303651770748","653164752","R","06","085","503121","1002"
"1101","1317 Blossom Hill Rd, San Jose, CA, 95118","Match","Exact","1317 BLOSSOM HILL RD, SAN JOSE, CA, 95118","-121.886071338445,37.246493221931","122947165","R","06","085","502910","2004"
"1585","2131 Monterey Rd Suite #60 Bldg #30, San Jose, CA, 95125","Match","Non_Exact","2131 MONTEREY HWY, SAN JOSE, CA, 95125","-121.862355163509,37.304560086633","653164752","R","06","085","503121","1002"
"1100","5353 Almaden Expy # 63, San Jose, CA, 95118","Match","Exact","5353 ALMADEN EXPY, SAN JOSE, CA, 95118","-121.875544768962,37.252299247178","122922315","R","06","085","502910","3001"
"1584","2161 Monterey Rd, San Jose, CA, 95125","Match","Non_Exact","2161 MONTEREY HWY, SAN JOSE, CA, 95125","-121.861928579548,37.304105928691","653164752","R","06","085","503121","1002"
"1109","2951 Monterey Rd Unit 60, San Jose, CA, 95111","Match","Non_Exact","2951 MONTEREY HWY, SAN JOSE, CA, 95111","-121.847988334898,37.289998976409","122914657","R","06","085","503126","1017"
"1108","2951 Monterey Rd Unit 50, San Jose, CA, 95111","Match","Non_Exact","2951 MONTEREY HWY, SAN JOSE, CA, 95111","-121.847988334898,37.289998976409","122914657","R","06","085","503126","1017"
"1121","3055 Monterey Rd #3049, San Jose, CA, 95111","Match","Non_Exact","3055 MONTEREY HWY, SAN JOSE, CA, 95111","-121.845953425009,37.288028599648","122979004","R","06","085","503126","1016"
"1120","2857 Senter Rd C, San Jose, CA, 95111","Match","Non_Exact","2857 SENTER RD, SAN JOSE, CA, 95111","-121.839746181532,37.29959808742","122982150","R","06","085","503222","1008"
"1118","2871 Senter Rd, San Jose, CA, 95111","Match","Exact","2871 SENTER RD, SAN JOSE, CA, 95111","-121.839642322888,37.2994861263","122982150","R","06","085","503222","1008"
"1117","3161 Senter Rd C, San Jose, CA, 95111","Match","Non_Exact","3161 SENTER RD, SAN JOSE, CA, 95111","-121.832849578752,37.292957169634","122988951","R","06","085","503217","1000"
"1116","3070 Senter Rd, San Jose, CA, 95111","Match","Exact","3070 SENTER RD, SAN JOSE, CA, 95111","-121.83439990276,37.294619675748","122914887","L","06","085","503213","1005"
"1115","3140 Senter Rd, San Jose, CA, 95111","Match","Exact","3140 SENTER RD, SAN JOSE, CA, 95111","-121.833788980443,37.294023800727","636141924","L","06","085","503213","1005"
"1599","1657 McKee Rd #50, San Jose, CA, 95116","Match","Exact","1657 MCKEE RD, SAN JOSE, CA, 95116","-121.862002392507,37.357289659705","122908521","L","06","085","503601","1012"
"1114","2895 Senter Rd #110, San Jose, CA, 95111","Match","Exact","2895 SENTER RD, SAN JOSE, CA, 95111","-121.837953441367,37.297934151825","122969113","R","06","085","503222","1008"
"1598","1555 Alum Rock Ave, San Jose, CA, 95116","Match","Exact","1555 ALUM ROCK AVE, SAN JOSE, CA, 95116","-121.859690525569,37.350892122129","616958892","L","06","085","503601","2013"
"1113","3039 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3039 MONTEREY HWY, SAN JOSE, CA, 95111","-121.846166021935,37.288234640773","122979004","R","06","085","503126","1016"
"1597","1635 McKee Rd, San Jose, CA, 95116","Match","Exact","1635 MCKEE RD, SAN JOSE, CA, 95116","-121.863082892938,37.356551724716","122908518","L","06","085","503601","1007"
"1112","2901 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","2901 MONTEREY HWY, SAN JOSE, CA, 95111","-121.848981493464,37.29097346465","122914656","R","06","085","503126","1017"
"1596","111 Paseo de San Antonio, San Jose, CA, 95112","Match","Non_Exact","111 PASEO DE SAN ANTONIO WALK, SAN JOSE, CA, 95112","-121.885618798248,37.333645104946","122907948","L","06","085","500901","2006"
"1111","3852 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3852 MONTEREY HWY, SAN JOSE, CA, 95111","-121.83880310366,37.281730938546","638164255","L","06","085","503220","3001"
"1595","697 Curtner Ave, San Jose, CA, 95125","Match","Exact","697 CURTNER AVE, SAN JOSE, CA, 95125","-121.875811599664,37.292772067053","122911163","R","06","085","503123","2012"
"1119","3860 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3860 MONTEREY HWY, SAN JOSE, CA, 95111","-121.838761000824,37.281689937868","638164255","L","06","085","503220","3001"
"1132","4116 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","4116 MONTEREY HWY, SAN JOSE, CA, 95111","-121.83529079518,37.278300594125","638164586","L","06","085","503218","2000"
"1131","4100 Monterey Rd #108, San Jose, CA, 95111","Match","Non_Exact","4100 MONTEREY HWY, SAN JOSE, CA, 95111","-121.83539551672,37.278402880306","638164586","L","06","085","503218","2000"
"1130","4068 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","4068 MONTEREY HWY, SAN JOSE, CA, 95111","-121.835605293834,37.278607545417","638164586","L","06","085","503218","2000"
"1129","3161 Senter Rd, San Jose, CA, 95111","Match","Exact","3161 SENTER RD, SAN JOSE, CA, 95111","-121.832849578752,37.292957169634","122988951","R","06","085","503217","1000"
"1128","3033 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3033 MONTEREY HWY, SAN JOSE, CA, 95111","-121.846245745782,37.288311906195","122979004","R","06","085","503126","1016"
"1127","2915 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","2915 MONTEREY HWY, SAN JOSE, CA, 95111","-121.848712095025,37.290709213886","122914656","R","06","085","503126","1017"
"1126","611 E Capitol Expy, San Jose, CA, 95111","Match","Non_Exact","611 CAPITOL EXPY, SAN JOSE, CA, 95111","-121.834469202203,37.291152753691","653171656","R","06","085","503220","1004"
"1125","1031 County Hwy G21, San Jose, CA, 95121","No_Match"
"1124","2700 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","2700 MONTEREY HWY, SAN JOSE, CA, 95111","-121.852204563599,37.294795767593","636106829","L","06","085","503222","2004"
"1123","2875 Senter Rd, San Jose, CA, 95111","Match","Exact","2875 SENTER RD, SAN JOSE, CA, 95111","-121.83961264899,37.299454137409","122982150","R","06","085","503222","1008"
"700","1555 Alum Rock Ave, San Jose, CA, 95116","Match","Exact","1555 ALUM ROCK AVE, SAN JOSE, CA, 95116","-121.859690525569,37.350892122129","616958892","L","06","085","503601","2013"
"1122","549 W Capitol Expy, San Jose, CA, 95136","Match","Non_Exact","549 CAPITOL EXPY, SAN JOSE, CA, 95136","-121.849906930292,37.274758352665","636427301","R","06","085","503116","2007"
"701","167 W San Fernando St, San Jose, CA, 95113","Match","Exact","167 W SAN FERNANDO ST, SAN JOSE, CA, 95113","-121.892196200409,37.332972084638","122907859","R","06","085","500800","3008"
"702","1343 The Alameda, San Jose, CA, 95112","Match","Non_Exact","1343 THE ALAMEDA, SAN JOSE, CA, 95126","-121.913396807636,37.332533405675","122903773","L","06","085","500600","1002"
"703","350 W Julian St, San Jose, CA, 95110","Match","Exact","350 W JULIAN ST, SAN JOSE, CA, 95110","-121.899390753732,37.3361365989","638079849","R","06","085","500800","1005"
"704","30 Fountain Alley #160, San Jose, CA, 95113","Match","Exact","30 FOUNTAIN ALY, SAN JOSE, CA, 95113","-121.889551924712,37.336114504611","122907852","R","06","085","500901","2002"
"705","170 S Market St, San Jose, CA, 95113","Match","Exact","170 S MARKET ST, SAN JOSE, CA, 95113","-121.889243433331,37.332433610689","123018402","L","06","085","500800","3011"
"706","995 S 1st St, San Jose, CA, 95110","Match","Exact","995 S 1ST ST, SAN JOSE, CA, 95110","-121.878756880921,37.32107445996","122910602","R","06","085","501700","3010"
"707","23 N Market St, San Jose, CA, 95113","Match","Exact","23 N MARKET ST, SAN JOSE, CA, 95113","-121.89242903479,37.335843575559","122907828","L","06","085","500800","2013"
"708","400 W San Carlos St, San Jose, CA, 95110","Match","Exact","400 W SAN CARLOS ST, SAN JOSE, CA, 95110","-121.895616861981,37.327343156039","122907653","L","06","085","500800","1025"
"709","North Almaden Blvd &,  Sharks Wy, San Jose, CA","No_Match"
"1143","1041 E Capitol Expy #30, San Jose, CA, 95121","Match","Non_Exact","1041 CAPITOL EXPY, SAN JOSE, CA, 95121","-121.822217275317,37.299775735149","636141785","R","06","085","503212","3004"
"1142","1616 Almaden Rd, San Jose, CA, 95125","Match","Non_Exact","1616 ALMADEN EXPY, SAN JOSE, CA, 95125","-121.877590092654,37.307122829519","122998062","R","06","085","503121","2015"
"1141","2955 Senter Rd #55, San Jose, CA, 95111","Match","Exact","2955 SENTER RD, SAN JOSE, CA, 95111","-121.836967464689,37.296992638129","122998519","R","06","085","503219","1000"
"1140","2895 Senter Rd #150, San Jose, CA, 95111","Match","Exact","2895 SENTER RD, SAN JOSE, CA, 95111","-121.837953441367,37.297934151825","122969113","R","06","085","503222","1008"
"1139","3100 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3100 MONTEREY HWY, SAN JOSE, CA, 95111","-121.844945590042,37.287589969843","636106863","L","06","085","503220","2005"
"1138","2668 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","2668 MONTEREY HWY, SAN JOSE, CA, 95111","-121.852849438516,37.295399254291","648895715","L","06","085","503221","2017"
"1137","635 E Capitol Expy, San Jose, CA, 95111","Match","Non_Exact","635 CAPITOL EXPY, SAN JOSE, CA, 95111","-121.832591504605,37.294133051053","649869635","R","06","085","503213","1005"
"1136","3101 Monterey Rd, San Jose, CA, 95111","Match","Non_Exact","3101 MONTEREY HWY, SAN JOSE, CA, 95111","-121.845276106421,37.287373322039","122914671","R","06","085","503126","1024"
"1135","547 W Capitol Expy, San Jose, CA, 95136","Match","Non_Exact","547 CAPITOL EXPY, SAN JOSE, CA, 95136","-121.850962225537,37.274758352739","636427301","R","06","085","503116","2007"
"710","96 S 1st St, San Jose, CA, 95113","Match","Exact","96 S 1ST ST, SAN JOSE, CA, 95113","-121.889192592178,37.334422668073","122907856","L","06","085","500901","2003"
"1134","3961 Snell Ave, San Jose, CA, 95136","Match","Exact","3961 SNELL AVE, SAN JOSE, CA, 95136","-121.840401667723,37.275258874154","122915013","L","06","085","512019","2000"
"711","1423 The Alameda, San Jose, CA, 95126","Match","Exact","1423 THE ALAMEDA, SAN JOSE, CA, 95126","-121.913963358753,37.33299973177","122903771","L","06","085","500600","1000"
"1133","3859 Seven Trees Blvd, San Jose, CA, 95111","Match","Exact","3859 SEVEN TREES BLVD, SAN JOSE, CA, 95111","-121.833555001023,37.283826185097","122915048","R","06","085","503218","2000"
"712","387 S 1st St Ste 121, San Jose, CA, 95113","Match","Exact","387 S 1ST ST, SAN JOSE, CA, 95113","-121.886207694008,37.330204414124","122907944","R","06","085","500800","3023"
"713","111 N Market St #120, San Jose, CA, 95113","Match","Exact","111 N MARKET ST, SAN JOSE, CA, 95113","-121.893517132014,37.33730514239","122907726","L","06","085","500800","2004"
"714","754 The Alameda #80, San Jose, CA, 95126","Match","Exact","754 THE ALAMEDA, SAN JOSE, CA, 95126","-121.90482672368,37.331798127729","638019673","L","06","085","500300","2000"
"715","1460 Park Ave, San Jose, CA, 95126","Match","Exact","1460 PARK AVE, SAN JOSE, CA, 95126","-121.919241124745,37.330051073076","122903727","R","06","085","500600","2010"
"716","30 E Santa Clara St #140, San Jose, CA, 95113","Match","Exact","30 E SANTA CLARA ST, SAN JOSE, CA, 95113","-121.89005046385,37.33634602821","122907850","R","06","085","500901","2002"
"717","69 N San Pedro St, San Jose, CA, 95110","Match","Exact","69 N SAN PEDRO ST, SAN JOSE, CA, 95110","-121.893985817505,37.33649512785","652699266","L","06","085","500800","2012"
"718","869 S 1st St, San Jose, CA, 95110","Match","Exact","869 S 1ST ST, SAN JOSE, CA, 95110","-121.880719875432,37.323048459347","122910591","R","06","085","501700","3005"
"719","350 W Julian St Bldg 4, San Jose, CA, 95110","Match","Exact","350 W JULIAN ST, SAN JOSE, CA, 95110","-121.899390753732,37.3361365989","638079849","R","06","085","500800","1005"
"1154","1692 Story Rd, San Jose, CA, 95122","Match","Exact","1692 STORY RD, SAN JOSE, CA, 95122","-121.843251179422,37.339726219471","122912624","R","06","085","503401","1000"
